row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,region,district,order_date,ship_date,profit,quantity,sales,order_id,product_name_original,data_quality_flags
25532,Low,0.08,122.99,70.2,1940,Eileen Mcdonald,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,West,Tawau,2010-04-19,2010-04-24,-1867.97,10,1216.52,88871,"GLOBAL HIGH-BACK LEATHER TILTER, BURGUNDY",
26203,Critical,0.04,31.78,1.99,1940,Eileen Mcdonald,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7Gb Dvd-Ram, 3/Pack",0.42,West,Tawau,2011-03-27,2011-03-29,236.1939,11,342.31,88872,"MEMOREX 4.7GB DVD-RAM, 3/PACK",
18553,Medium,0.01,12.97,1.49,1942,Bruce Murray,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,"Mead 1St Gear 2"" Zipper Binder, Asst. Colors",0.35,South,Alor Gajah,2012-02-23,2012-02-25,65.496,8,104.78,88431,"MEAD 1ST GEAR 2"" ZIPPER BINDER, ASST. COLORS",
19187,Low,0.0,29.74,6.64,1942,Bruce Murray,Consumer,Office Supplies,Storage & Organization,Small Box,Acco Perma® 2700 Stacking Storage Drawers,0.7,South,Alor Gajah,2013-09-30,2013-05-10,36.036,16,484.03,88433,ACCO PERMA® 2700 STACKING STORAGE DRAWERS,ship_before_order;
21504,Low,0.04,58.14,36.61,1943,Larry Hahn,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,South,Alor Setar,2011-01-26,2011-02-02,-25.942,2,121.9,88430,O'SULLIVAN 3-SHELF HEAVY-DUTY BOOKCASES,
23588,Low,0.02,49.34,10.25,1943,Larry Hahn,Consumer,Furniture,Office Furnishings,Large Box,Electrix Fluorescent Magnifier Lamps & Weighted Base,0.57,South,Dungun,2013-04-01,2013-08-01,34.992,4,198.08,88432,ELECTRIX FLUORESCENT MAGNIFIER LAMPS & WEIGHTED BASE,
18090,Critical,0.03,4.98,7.44,1945,Oscar Swain,Consumer,Office Supplies,Paper,Small Box,Xerox 1922,0.36,East,Gombak,2013-12-07,2013-07-13,-54.492,5,27.02,86337,XEROX 1922,ship_before_order;
18091,Critical,0.05,6.48,8.74,1945,Oscar Swain,Consumer,Office Supplies,Paper,Small Box,Xerox 1984,0.36,East,Gombak,2013-12-07,2013-07-13,-25.14384,2,16.3,86337,XEROX 1984,ship_before_order;
18092,Critical,0.05,38.94,35.0,1945,Oscar Swain,Consumer,Office Supplies,Storage & Organization,Large Box,"Eldon Base For Stackable Storage Shelf, Platinum",0.8,East,Gombak,2013-12-07,2013-12-07,-831.34272,11,421.99,86337,"ELDON BASE FOR STACKABLE STORAGE SHELF, PLATINUM",
20371,Medium,0.08,90.98,56.2,1946,Teresa Wallace,Consumer,Furniture,Office Furnishings,Medium Box,Eldon Clustermat Chair Mat With Cordless Antistatic Protection,0.74,East,Gombak,2010-01-26,2010-01-28,-1920.9336,12,1058.36,86331,ELDON CLUSTERMAT CHAIR MAT WITH CORDLESS ANTISTATIC PROTECTION,
20372,Medium,0.07,5.98,5.35,1946,Teresa Wallace,Consumer,Office Supplies,Paper,Small Box,Xerox 1947,0.4,East,Hulu Selangor,2010-01-26,2010-01-28,-37.1752,3,18.31,86331,XEROX 1947,
22183,Critical,0.08,150.98,39.25,1946,Teresa Wallace,Consumer,Furniture,Tables,Jumbo Box,"Iceberg Officeworks 42"" Round Tables",0.75,East,Jasin,2011-06-16,2011-06-18,-291.8986928,8,1170.61,86332,"ICEBERG OFFICEWORKS 42"" ROUND TABLES",
18266,Critical,0.0,370.98,99.0,1946,Teresa Wallace,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0.65,East,Jasin,2011-01-12,2011-02-12,929.565,15,5721.0,86333,"SAUDER FACETS COLLECTION LOCKER/FILE CABINET, SKY ALDER FINISH",
19922,Medium,0.1,4.28,0.94,1946,Teresa Wallace,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,East,Jasin,2012-07-13,2012-07-14,11.93,10,39.98,86334,NEWELL 336,
25968,Low,0.05,83.1,6.13,1946,Teresa Wallace,Home Office,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard And Mouse, Gray",0.45,East,Jasin,2013-02-03,2013-09-03,224.6778,4,325.62,86335,"MICRO INNOVATIONS MICRO DIGITAL WIRELESS KEYBOARD AND MOUSE, GRAY",
22174,Medium,0.05,12.28,5.09,1946,Teresa Wallace,Home Office,Office Supplies,Paper,Small Box,Xerox 1907,0.38,East,Jelebu,2013-03-13,2013-03-15,21.05,5,60.19,86336,XEROX 1907,
19640,Low,0.03,152.48,4.0,1948,Angela Alston,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,West,Kampar,2011-04-20,2011-04-24,611.43,12,1792.62,90416,ADESSO PROGRAMMABLE 142-KEY KEYBOARD,
19641,Low,0.01,24.98,8.79,1948,Angela Alston,Corporate,Office Supplies,Storage & Organization,Small Box,2300 Heavy-Duty Transfer File Systems By Perma,0.66,West,Kampar,2011-04-20,2011-04-27,-50.27,7,176.86,90416,2300 HEAVY-DUTY TRANSFER FILE SYSTEMS BY PERMA,
21762,Low,0.05,424.21,110.2,1949,Dana Waller,Small Business,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,West,Kerian,2010-01-08,2010-05-08,-213.4028,12,4935.22,90415,BUSH ADVANTAGE COLLECTION® RACETRACK CONFERENCE TABLE,
20465,Medium,0.02,14.42,6.75,1949,Dana Waller,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,West,Klang,2011-11-10,2011-12-10,2.1436,13,199.7,90418,HOLMES ODOR GRABBER,
21553,Critical,0.09,1.88,1.49,1949,Dana Waller,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,West,Klang,2012-11-19,2012-11-21,0.6325,1,3.2,90419,STAPLES® GENERAL USE 3-RING BINDERS,
22184,Medium,0.06,35.99,1.25,1949,Dana Waller,Corporate,Technology,Telephones And Communication,Small Pack,Accessory13,0.57,West,Kota Bharu,2013-03-07,2013-04-07,357.5442,17,518.18,90420,ACCESSORY13,
20290,Critical,0.03,18.97,5.21,1949,Dana Waller,Corporate,Office Supplies,Paper,Small Box,Xerox 1887,0.37,West,Kota Bharu,2013-09-29,2013-09-30,-6.0444,2,40.15,90421,XEROX 1887,
20291,Critical,0.03,85.99,0.99,1949,Dana Waller,Corporate,Technology,Telephones And Communication,Wrap Bag,Accessory34,0.55,West,Kota Samarahan,2013-09-29,2013-02-10,898.76952,19,1387.49,90421,ACCESSORY34,ship_before_order;
24793,Not Specified,0.01,6.68,4.91,1950,Leslie Shannon,Small Business,Office Supplies,Paper,Small Box,Xerox 1986,0.37,West,Kota Samarahan,2010-06-07,2010-08-07,-15.48,7,51.03,90414,XEROX 1986,
25073,Low,0.09,22.99,8.99,1950,Leslie Shannon,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston Ks Multi-Size Manual Pencil Sharpener,0.57,West,Kota Tinggi,2011-08-23,2011-08-28,-30.0196,17,370.35,90417,BOSTON KS MULTI-SIZE MANUAL PENCIL SHARPENER,
22185,Medium,0.02,25.98,5.37,1950,Leslie Shannon,Corporate,Office Supplies,Appliances,Medium Box,3M Office Air Cleaner,0.5,West,Kota Tinggi,2013-03-07,2013-06-07,267.4716,15,387.64,90420,3M OFFICE AIR CLEANER,
22186,Medium,0.03,6.24,5.22,1950,Leslie Shannon,Corporate,Furniture,Office Furnishings,Small Box,Eldon Expressions Mahogany Wood Desk Collection,0.6,West,Kuala Langat,2013-03-07,2013-05-07,-31.16304,7,45.56,90420,ELDON EXPRESSIONS MAHOGANY WOOD DESK COLLECTION,
19719,Not Specified,0.03,5.78,5.67,1952,Elsie Dodson,Corporate,Office Supplies,Paper,Small Box,Xerox 1978,0.36,South,Kuala Langat,2012-05-28,2012-05-29,17.808,14,81.48,88343,XEROX 1978,
19720,Not Specified,0.0,14.97,7.51,1952,Elsie Dodson,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File,0.57,South,Kuala Langat,2012-05-28,2012-05-29,20.808,5,80.53,88343,PIZAZZ® GLOBAL QUICK FILE,
18517,Low,0.08,12.28,6.47,1952,Elsie Dodson,Corporate,Office Supplies,Paper,Small Box,Xerox 1881,0.38,South,Kuantan,2012-06-16,2012-06-25,-224.3857,10,115.56,88344,XEROX 1881,
18823,Critical,0.06,596.98,14.7,1952,Elsie Dodson,Corporate,Technology,Office Machines,Jumbo Drum,Epson Fx-2180 Wide Format Dot Matrix Printer,0.57,South,Machang,2013-02-12,2013-04-12,-28.35,16,9158.15,88346,EPSON FX-2180 WIDE FORMAT DOT MATRIX PRINTER,
25410,Low,0.09,7.37,5.53,1953,Penny Rose,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted Ds/Hd Diskettes, 10/Box",0.69,Central,Machang,2012-02-16,2012-02-18,-100.49,5,36.33,88341,"IMATION 3.5"" UNFORMATTED DS/HD DISKETTES, 10/BOX",
19961,High,0.0,1.82,0.83,1953,Penny Rose,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,0.57,Central,Pasir Gudang,2012-07-03,2012-08-03,1.0,3,6.76,88342,NEWELL 307,
19721,Not Specified,0.08,3.95,5.13,1953,Penny Rose,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Petaling,2012-05-28,2012-05-30,-167.06,18,67.46,88343,"HOOVER REPLACEMENT BELTS FOR SOFT GUARD & COMMERCIAL LTWEIGHT UPRIGHT VACS, 2/PK",
23106,High,0.06,30.98,5.76,1953,Penny Rose,Corporate,Office Supplies,Paper,Small Box,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case",0.4,Central,Putrajaya,2012-11-23,2012-11-24,5.92,2,68.66,88345,"IBM MULTI-PURPOSE COPY PAPER, 8 1/2 X 11"", CASE",
22713,Not Specified,0.05,5.74,5.01,1953,Penny Rose,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Binder Posts,0.39,Central,Putrajaya,2013-12-16,2013-12-18,-30.541056,23,132.94,88347,BINDER POSTS,
22714,Not Specified,0.01,1500.97,29.7,1953,Penny Rose,Corporate,Technology,Office Machines,Jumbo Drum,Epson Dfx5000+ Dot Matrix Printer,0.57,Central,Putrajaya,2013-12-16,2013-12-18,-1136.347229,1,1500.82,88347,EPSON DFX5000+ DOT MATRIX PRINTER,
22715,Not Specified,0.07,205.99,5.26,1953,Penny Rose,Corporate,Technology,Telephones And Communication,Small Box,I470,0.56,Central,Putrajaya,2013-12-16,2013-12-16,476.566272,10,1628.35,88347,I470,
19206,High,0.08,150.98,13.99,1955,Billy Bowden,Consumer,Technology,Office Machines,Medium Box,Canon Mp41Dh Printing Calculator,0.38,South,Putrajaya,2011-08-11,2011-09-11,-186.074,38,5647.74,89821,CANON MP41DH PRINTING CALCULATOR,
23378,High,0.09,40.98,6.5,1956,Justin Frank,Consumer,Technology,Computer Peripherals,Small Box,Targus Usb Numeric Keypad,0.74,West,Putrajaya,2010-12-19,2010-12-21,-50.245,19,746.91,89820,TARGUS USB NUMERIC KEYPAD,
24015,Not Specified,0.01,349.45,60.0,1956,Justin Frank,Consumer,Furniture,Tables,Jumbo Drum,"Safco Planmaster Heigh-Adjustable Drafting Table Base, 43W X 30D X 30-37H, Black",,West,Putrajaya,2012-05-05,2012-07-05,224.8,2,599.67,89823,"SAFCO PLANMASTER HEIGH-ADJUSTABLE DRAFTING TABLE BASE, 43W X 30D X 30-37H, BLACK",
24473,High,0.0,85.99,0.99,1956,Justin Frank,Consumer,Technology,Telephones And Communication,Wrap Bag,Accessory34,0.55,West,Sabak Bernam,2013-09-13,2013-09-14,871.4838,16,1263.02,89826,ACCESSORY34,
21638,High,0.09,77.51,4.0,1957,Ted Crowder,Consumer,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,Central,Sabak Bernam,2010-07-10,2010-09-10,-387.1044,1,77.47,89818,MICRO INNOVATIONS MEDIA ACCESS PRO KEYBOARD,
19207,High,0.08,12.64,4.98,1957,Ted Crowder,Consumer,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,Central,Sandakan,2011-08-11,2011-09-11,1.392,1,16.73,89821,NU-DELL EXECUTIVE FRAME,
19711,Not Specified,0.1,26.31,5.89,1957,Ted Crowder,Consumer,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro 3000 Keyboard, Black",0.75,Central,Sandakan,2013-02-06,2013-02-06,-101.784,12,309.09,89824,"MICRO INNOVATIONS MICRO 3000 KEYBOARD, BLACK",
19261,Critical,0.1,30.98,11.63,1957,Ted Crowder,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Linen Binding Covers,0.37,Central,Sandakan,2013-08-30,2013-08-31,86.096092,9,274.66,89825,GBC LINEN BINDING COVERS,
21639,High,0.08,45.99,4.99,1957,Ted Crowder,Consumer,Technology,Telephones And Communication,Small Box,Kf 788,0.56,Central,Sandakan,2013-07-10,2013-09-10,314.838,23,858.65,89827,KF 788,
22535,Low,0.01,4.26,1.2,1957,Ted Crowder,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set With Brush",0.44,Central,Sandakan,2013-01-11,2013-05-11,119.60256,40,174.85,89828,"DIXON PRANG® WATERCOLOR PENCILS, 10-COLOR SET WITH BRUSH",
23379,High,0.04,8.6,6.19,1957,Ted Crowder,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,Central,Seberang Perai Selatan,2013-12-19,2013-12-19,-5.2164,2,20.77,89829,AVERY PRINTABLE REPOSITIONABLE PLASTIC TABS,
24640,Low,0.09,30.98,6.5,1958,Vickie Martinez,Consumer,Technology,Computer Peripherals,Small Box,Belkin Ergoboard Keyboard,0.64,West,Seberang Perai Selatan,2010-12-18,2010-12-22,-55.97,7,204.34,89819,BELKIN ERGOBOARD KEYBOARD,
25341,High,0.08,6.48,5.86,1958,Vickie Martinez,Consumer,Office Supplies,Paper,Small Box,Xerox 1904,0.36,West,Seberang Perai Utara,2012-04-15,2012-04-16,-14.59,1,7.79,89822,XEROX 1904,
24474,High,0.05,60.22,3.5,1958,Vickie Martinez,Consumer,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,West,Sepang,2013-09-13,2013-09-14,424.1808,13,758.59,89826,"FELLOWES SMART SURGE TEN-OUTLET PROTECTOR, PLATINUM",
3956,Critical,0.0,20.28,14.39,1959,Bonnie Matthews,Corporate,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,South,Sepang,2010-01-22,2010-01-22,-66.2473,9,206.04,28225,"CAREER CUBICLE CLOCK, 8 1/4"", BLACK",
3684,Low,0.02,9.99,11.59,1959,Bonnie Matthews,Home Office,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. And 96 Bright),0.4,South,Sepang,2010-10-18,2010-10-27,-171.1577,43,475.42,26342,HAMMERMILL COLOR COPIER PAPER (28LB. AND 96 BRIGHT),
3685,Low,0.02,48.04,5.79,1959,Bonnie Matthews,Home Office,Office Supplies,Paper,Small Box,Xerox 1937,0.37,South,Sepang,2010-10-18,2010-10-23,624.239,74,3598.82,26342,XEROX 1937,
3686,Low,0.04,6.68,4.91,1959,Bonnie Matthews,Home Office,Office Supplies,Paper,Small Box,Xerox 1986,0.37,South,Sepang,2010-10-18,2010-10-25,-14.3241,5,41.22,26342,XEROX 1986,
5856,Critical,0.03,3.7,1.61,1959,Bonnie Matthews,Corporate,Furniture,Office Furnishings,Wrap Bag,3M Hangers With Command Adhesive,0.44,South,Sepang,2011-07-21,2011-07-23,3.5175,19,72.15,41569,3M HANGERS WITH COMMAND ADHESIVE,
741,Critical,0.07,90.98,56.2,1959,Bonnie Matthews,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Clustermat Chair Mat With Cordless Antistatic Protection,0.74,South,Sepang,2011-12-25,2011-12-26,-1926.9439,63,5434.66,5346,ELDON CLUSTERMAT CHAIR MAT WITH CORDLESS ANTISTATIC PROTECTION,
742,Critical,0.1,218.75,69.64,1959,Bonnie Matthews,Home Office,Furniture,Tables,Jumbo Box,Boxoffice By Design Rectangular And Half-Moon Meeting Room Tables,0.77,South,Sepang,2011-12-25,2011-12-27,-2341.55943,83,16959.3,5346,BOXOFFICE BY DESIGN RECTANGULAR AND HALF-MOON MEETING ROOM TABLES,
743,Critical,0.08,140.98,36.09,1959,Bonnie Matthews,Home Office,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,South,Sri Aman,2011-12-25,2011-12-27,-606.214,31,4166.98,5346,"SAUDER FOREST HILLS LIBRARY, WOODLAND OAK FINISH",
5346,Not Specified,0.08,16.06,8.34,1959,Bonnie Matthews,Home Office,Office Supplies,Storage & Organization,Small Box,"Letter/Legal File Tote With Clear Snap-On Lid, Black Granite",0.59,South,Tampin,2012-05-04,2012-05-04,-75.4243,13,204.96,37988,"LETTER/LEGAL FILE TOTE WITH CLEAR SNAP-ON LID, BLACK GRANITE",
3346,Medium,0.03,4.48,49.0,1959,Bonnie Matthews,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower Portable Vacuum,0.6,South,Tawau,2012-08-04,2012-09-04,-1190.6692,22,152.37,23940,HOOVER PORTAPOWER PORTABLE VACUUM,
3347,Medium,0.02,150.89,60.2,1959,Bonnie Matthews,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,South,Tawau,2012-08-04,2012-11-04,-673.5519,12,1893.37,23940,"GLOBAL LEATHER & OAK EXECUTIVE CHAIR, BURGUNDY",
6282,Critical,0.07,22.98,7.58,1959,Bonnie Matthews,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 12"" Clock W/ Goldtone Case",0.51,South,Tawau,2012-11-09,2012-09-13,-25.6158,8,207.8,44451,"SETH THOMAS 12"" CLOCK W/ GOLDTONE CASE",ship_before_order;
5554,Critical,0.01,40.97,14.45,1959,Bonnie Matthews,Consumer,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,0.57,South,Tawau,2012-09-10,2012-10-10,-45.7919,8,397.44,39332,DANA HALOGEN SWING-ARM ARCHITECT LAMP,
1455,Critical,0.1,7.38,5.21,1959,Bonnie Matthews,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions Wood Desk Accessories, Oak",0.56,South,Tawau,2013-04-05,2013-09-05,-126.0574,46,324.6,10470,"ELDON® EXPRESSIONS WOOD DESK ACCESSORIES, OAK",
4219,Critical,0.03,7.96,4.95,1959,Bonnie Matthews,Corporate,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,South,Tawau,2013-11-07,2013-12-07,0.0871,31,277.24,29985,STAPLES PLASTIC WALL FRAMES,
1952,Critical,0.05,70.71,37.58,1959,Bonnie Matthews,Home Office,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",0.78,South,Tawau,2013-09-24,2013-09-24,-1157.9113,63,4310.92,13984,"TENEX CARPETED, GRANITE-LOOK OR CLEAR CONTEMPORARY CONTOUR SHAPE CHAIR MATS",
7943,Critical,0.01,18.84,3.62,1959,Bonnie Matthews,Consumer,Furniture,Office Furnishings,Wrap Bag,Flat Face Poster Frame,0.43,South,Tawau,2013-10-16,2013-10-23,171.9019,69,1384.62,56740,FLAT FACE POSTER FRAME,
18741,Critical,0.07,90.98,56.2,1960,June Nichols,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Clustermat Chair Mat With Cordless Antistatic Protection,0.74,Central,Tawau,2011-12-25,2011-12-26,-724.415,16,1380.23,88859,ELDON CLUSTERMAT CHAIR MAT WITH CORDLESS ANTISTATIC PROTECTION,
18742,Critical,0.1,218.75,69.64,1960,June Nichols,Home Office,Furniture,Tables,Jumbo Box,Boxoffice By Design Rectangular And Half-Moon Meeting Room Tables,0.77,Central,Alor Gajah,2011-12-25,2011-12-27,-880.2855,21,4290.91,88859,BOXOFFICE BY DESIGN RECTANGULAR AND HALF-MOON MEETING ROOM TABLES,
18743,Critical,0.08,140.98,36.09,1961,Jacqueline Mcmahon,Home Office,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,Central,Alor Setar,2011-12-25,2011-12-27,-227.9,8,1075.35,88859,"SAUDER FOREST HILLS LIBRARY, WOODLAND OAK FINISH",
21346,Medium,0.03,4.48,49.0,1961,Jacqueline Mcmahon,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower Portable Vacuum,0.6,Central,Bagan Datuk,2012-08-04,2012-09-04,-895.24,6,41.56,88861,HOOVER PORTAPOWER PORTABLE VACUUM,
21347,Medium,0.02,150.89,60.2,1961,Jacqueline Mcmahon,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,Central,Dungun,2012-08-04,2012-11-04,-506.43,3,473.34,88861,"GLOBAL LEATHER & OAK EXECUTIVE CHAIR, BURGUNDY",
19455,Critical,0.1,7.38,5.21,1961,Jacqueline Mcmahon,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions Wood Desk Accessories, Oak",0.56,Central,Dungun,2013-04-05,2013-09-05,-94.78,11,77.62,88865,"ELDON® EXPRESSIONS WOOD DESK ACCESSORIES, OAK",
19952,Critical,0.05,70.71,37.58,1961,Jacqueline Mcmahon,Home Office,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",0.78,Central,Gombak,2013-09-24,2013-09-24,-800.9612,16,1094.84,88867,"TENEX CARPETED, GRANITE-LOOK OR CLEAR CONTEMPORARY CONTOUR SHAPE CHAIR MATS",
21685,Low,0.02,48.04,5.79,1962,Sean Burton,Home Office,Office Supplies,Paper,Small Box,Xerox 1937,0.37,Central,Jasin,2010-10-18,2010-10-23,604.0191,18,875.39,88857,XEROX 1937,
21686,Low,0.04,6.68,4.91,1962,Sean Burton,Home Office,Office Supplies,Paper,Small Box,Xerox 1986,0.37,Central,Jelebu,2010-10-18,2010-10-25,-11.6316,1,8.24,88857,XEROX 1986,
21956,Critical,0.0,20.28,14.39,1962,Sean Burton,Corporate,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,Central,Kampar,2013-01-22,2013-01-22,-61.7644,2,45.79,88864,"CAREER CUBICLE CLOCK, 8 1/4"", BLACK",
22219,Critical,0.03,7.96,4.95,1962,Sean Burton,Corporate,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,Central,Kampar,2013-11-07,2013-12-07,0.14144,8,71.55,88866,STAPLES PLASTIC WALL FRAMES,
21684,Low,0.02,9.99,11.59,1962,Sean Burton,Home Office,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. And 96 Bright),0.4,Central,Kampar,2013-10-18,2013-10-27,-128.69,13,143.73,88869,HAMMERMILL COLOR COPIER PAPER (28LB. AND 96 BRIGHT),
23856,Critical,0.03,3.7,1.61,1963,Ruby Tan,Corporate,Furniture,Office Furnishings,Wrap Bag,3M Hangers With Command Adhesive,0.44,Central,Kerian,2011-07-21,2011-07-23,5.25,5,18.99,88858,3M HANGERS WITH COMMAND ADHESIVE,
23346,Not Specified,0.08,16.06,8.34,1963,Ruby Tan,Home Office,Office Supplies,Storage & Organization,Small Box,"Letter/Legal File Tote With Clear Snap-On Lid, Black Granite",0.59,Central,Kluang,2012-05-04,2012-05-04,-56.71,3,47.3,88860,"LETTER/LEGAL FILE TOTE WITH CLEAR SNAP-ON LID, BLACK GRANITE",
24282,Critical,0.07,22.98,7.58,1963,Ruby Tan,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 12"" Clock W/ Goldtone Case",0.51,Central,Kota Samarahan,2012-11-09,2012-09-13,-19.26,2,51.95,88862,"SETH THOMAS 12"" CLOCK W/ GOLDTONE CASE",ship_before_order;
23554,Critical,0.01,40.97,14.45,1963,Ruby Tan,Consumer,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,0.57,Central,Kota Samarahan,2012-09-10,2012-10-10,-37.1844,2,99.36,88863,DANA HALOGEN SWING-ARM ARCHITECT LAMP,
25943,Critical,0.01,18.84,3.62,1964,Don Herndon,Consumer,Furniture,Office Furnishings,Wrap Bag,Flat Face Poster Frame,0.43,Central,Kota Samarahan,2013-10-16,2013-10-23,235.3866,17,341.14,88868,FLAT FACE POSTER FRAME,
19029,Critical,0.01,180.98,23.58,1966,Rose Mccarthy,Home Office,Furniture,Bookcases,Jumbo Box,O'Sullivan Manor Hill 2-Door Library In Brianna Oak,0.74,Central,Kuala Langat,2011-09-30,2011-03-10,552.97,17,3086.9,89457,O'SULLIVAN MANOR HILL 2-DOOR LIBRARY IN BRIANNA OAK,ship_before_order;
19352,Critical,0.0,7.28,3.52,1966,Rose Mccarthy,Home Office,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Ds-Hd Macintosh Formatted Diskettes, 10/Pack",0.68,Central,Kuala Langat,2011-10-10,2011-11-10,-79.5528,19,141.26,89458,"IMATION 3.5"" DS-HD MACINTOSH FORMATTED DISKETTES, 10/PACK",
19436,Low,0.06,5.78,4.96,1966,Rose Mccarthy,Home Office,Office Supplies,Paper,Small Box,Xerox 1899,0.36,Central,Kuala Langat,2012-09-11,2012-11-11,2.476,3,20.51,89463,XEROX 1899,
22488,Medium,0.01,78.65,13.99,1967,Carolyn Hoffman,Small Business,Office Supplies,Appliances,Medium Box,Honeywell Quietcare Hepa Air Cleaner,0.52,Central,Kuala Langat,2010-03-18,2010-03-19,442.3659,8,641.11,89456,HONEYWELL QUIETCARE HEPA AIR CLEANER,
24386,Low,0.08,2.08,1.49,1967,Carolyn Hoffman,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Round Ring Binders,0.38,Central,Kuala Langat,2012-03-04,2012-05-04,-22.8965,13,25.29,89459,ROUND RING BINDERS,
25335,High,0.07,78.69,19.99,1967,Carolyn Hoffman,Home Office,Furniture,Office Furnishings,Small Box,Howard Miller 12-3/4 Diameter Accuwave Ds  Wall Clock,0.43,Central,Kuala Langat,2012-10-08,2012-11-08,460.989,9,668.1,89460,HOWARD MILLER 12-3/4 DIAMETER ACCUWAVE DS  WALL CLOCK,
19437,Low,0.0,28.48,8.99,1967,Carolyn Hoffman,Home Office,Technology,Computer Peripherals,Small Pack,"Imation Ibm Formatted Diskettes, 100/Pack",0.7,Central,Kuala Lumpur,2012-09-11,2012-11-14,19.108,20,594.5,89463,"IMATION IBM FORMATTED DISKETTES, 100/PACK",
22489,Medium,0.07,6.48,9.68,1967,Carolyn Hoffman,Small Business,Office Supplies,Paper,Small Box,Xerox 1993,0.36,Central,Kuantan,2013-03-18,2013-03-20,-43.5,2,15.3,89464,XEROX 1993,
